sys_yes	我 知道 了 啊 我 等 一 下 了解 一 下
sys_yes	好 的 麻烦
sys_no	没 兴趣
sys_yes	行 啊 额
sys_yes	知道 的
sys_yes	好 嘞 吧
chitchat	干嘛 呢
sys_yes	对 啊 唉
sys_yes	可以 喂
sys_yes	OK 哪
sys_yes	唉 可以
sys_yes	应该 对 啊
sys_yes	行 好 哪
sys_yes	嗯 要 的
sys_no	不 方便 呃
sys_yes	好 好 哎
sys_yes	能 啊
sys_yes	当然 可以
sys_yes	对 的 唉
sys_yes	OK 呢
sys_no	我 现在 不 方便
sys_yes	是 对
sys_yes	您 介绍 一 下 吧
sys_yes	啊 ok
sys_yes	知道 了 ok
sys_yes	ok 的
sys_yes	好 的 恩
sys_yes	应该 要得
sys_yes	ok 哦
sys_yes	呃 没 关系
sys_yes	办 过
sys_yes	行 啊 哦
sys_yes	是 的 吧
sys_yes	行 啊 恩
sys_yes	ok 喂
sys_yes	你 有 什么 事 直说
sys_no	不 可以 哪
sys_no	没 有 听到
sys_yes	唉 行 吧
sys_yes	OK 再见
sys_yes	恩 行
sys_yes	呃 行 吧
sys_yes	可以 恩
sys_yes	哦 是 的
sys_yes	对 的 啊
sys_yes	恩 没 问题
sys_no	不 清楚
sys_no	不 需要
sys_no	不 愿意
sys_no	不 可以 唉
chitchat	你 听到 吗
sys_yes	呃 行行
sys_no	我 在 开车 不 好 意思 啊
sys_yes	我 知道 了 好 的
sys_yes	应该 是
sys_yes	好 是 的
sys_yes	晓得 吧
sys_yes	是 啊 嗯
sys_no	没 空 啊
sys_yes	知道 那
sys_yes	是 的 嗯
chitchat	谢谢
sys_yes	呃 是 的
sys_yes	唉 没 问题
sys_no	不 行 唉
sys_yes	我 可以
sys_yes	能 的
sys_yes	哦 是
chitchat	听 不 到
sys_yes	可以 了
chitchat	这 样子 啊
sys_yes	知道 了 行行
sys_yes	ok 了
sys_yes	是 的 哎
sys_yes	恩 哦 哦 好
sys_yes	唉 对 的
sys_yes	哎 是 啊
sys_yes	哦 没 关系
sys_no	不 需要 啊 不 需要 不 需要 啊
sys_yes	行 好 呢
sys_no	哎 不 考虑
sys_no	我 不 需要 哈
sys_no	不 可以 吧
sys_yes	行好 行
sys_yes	能 的 额
sys_yes	那 你 说 吧
sys_no	不 打算
sys_yes	继续
sys_yes	啊 没 问题
sys_yes	是 呢
sys_no	不 好 唉
sys_yes	ok 好
chitchat	怎么 说
sys_yes	要得
sys_yes	对 啊 呀
sys_no	不 是 的
sys_no	没 去 过
chitchat	目前
sys_yes	是 知道
sys_yes	能 的 呀
sys_yes	是 的 呃
sys_no	啊 不 用
sys_yes	对 吧
sys_yes	对 啊 哦
sys_yes	应该 知道
sys_yes	嗯 谢谢
sys_yes	呃 能 的
sys_yes	好 嘞 我 知道 了
sys_yes	行 是
sys_yes	我 考虑 一 下
sys_yes	好 好 额
sys_yes	要 的 哦
sys_yes	晓得 唉
sys_yes	哎 对 啊
sys_yes	额 好 谢谢
sys_yes	那 要 的
sys_yes	对 的 喂
sys_yes	能 的 了
sys_yes	知道 了 好 行
sys_yes	我 好 谢谢
sys_yes	那 ok
sys_yes	知道 了 是 的
sys_yes	行 的 哪
sys_yes	是 喂
sys_no	我 现在 在 上班 我 没 时间 不 方便 接 电话
sys_yes	行 要 的
sys_yes	好 是 啊
sys_yes	知道 谢谢
sys_yes	呃 是
sys_no	没 空
sys_yes	要 得 哈
sys_yes	知道 了 行 的
sys_yes	哎 好 拜拜
sys_no	不 行 哦
sys_yes	行 的 喂
sys_yes	对 啊 吧
sys_yes	是 的 呀
sys_yes	挺好
sys_no	不 做
sys_yes	啊 好 的
sys_yes	要 得 那
sys_yes	呃 对
sys_yes	没 问题
sys_yes	好 的 那
sys_yes	晓得 拜拜
sys_no	不 好 呢
sys_yes	方便 方便
chitchat	音量 很 低
sys_yes	知道 了 好 的
sys_yes	嗯 好 嘞
sys_yes	好 是
sys_yes	我 好 的
chitchat	没 听见
sys_yes	行 吧 了
sys_yes	我 没 问题
sys_no	不 用 打 电话 了 好 吗
sys_yes	应该 ok
sys_yes	呃 行 好
sys_yes	ok 呢
sys_yes	ok
sys_yes	啊 行 吧
sys_no	不 加
sys_yes	要 的 再见
sys_yes	额 对
sys_yes	是
sys_no	不 想
sys_yes	啊 好 嘞
sys_yes	对 的 嗯
sys_yes	要 得 呢
sys_yes	行 的 那
sys_no	我 现在 暂时 不 用 不 用 我 现在 这里 开会 不 好 意思 啊
sys_yes	要 得 唉
sys_yes	有 空
sys_yes	恩 好 谢谢
sys_yes	恩 好 拜拜
sys_yes	恩 对
sys_yes	啊 OK
sys_yes	好 的 哦
sys_yes	行 知道 了
sys_no	不 太 需要
sys_yes	毫无 疑问
sys_yes	我 行行
sys_yes	唉 没 关系
sys_yes	哎 没 关系
sys_no	没 有 打算
sys_yes	好 好 喂
sys_no	不 需要 了 不 需要 了
sys_no	不 可以 哦
sys_yes	呃 晓得
sys_yes	好 的 谢谢
sys_yes	恩 没 关系
sys_yes	哎 知道
sys_no	嗯 不 用
sys_yes	OK 了
chitchat	很 忙
sys_yes	是 的 唉
sys_yes	啊 好 再见
sys_no	不 方便 唉
sys_yes	要 得 谢谢
chitchat	喂 喂 喂
chitchat	喂 喂 喂 喂
sys_yes	哎 要 的
chitchat	喂
sys_yes	行行 麻烦
sys_no	现在 没 空 啊
sys_yes	啊 要 的
sys_yes	好好 哦
sys_yes	确定
sys_yes	我 是
sys_yes	啊 知道
sys_no	这个 我 不 需要
sys_yes	ok 吧
sys_yes	好 的 再见
sys_yes	呃 对 啊
sys_no	哎 不 需要
sys_yes	行行 唉
sys_yes	额 好 的
sys_yes	对 的 呢
sys_yes	对
sys_yes	哎 对
sys_no	不 好 的
sys_yes	行 啊 吧
sys_yes	恩 知道
sys_yes	能 的 好
sys_yes	是 的
sys_no	没 什么 时间
sys_yes	行好
sys_yes	要 的 好
sys_yes	对 啊 啊
sys_yes	知道 了 晓得
sys_yes	啊 能 的
sys_yes	对 那
sys_yes	能 的 呃
sys_no	不 可以 哈
sys_yes	不 错
chitchat	声音 太 低
sys_no	没 的 兴趣
sys_yes	好 的 哪
sys_yes	应该 好 行
sys_yes	可以 麻烦
sys_yes	啊 晓得
sys_yes	额 能 的
sys_yes	好 吧 行 吧
sys_no	不 用 了 不 用 了
sys_yes	我 行 好
sys_yes	嗯 对 的
sys_yes	ok 那
sys_yes	啊 对 的
sys_yes	能 的 哎
sys_yes	要 得 呀
sys_yes	收 到 了
sys_yes	好 好 拜拜
sys_yes	知道 麻烦
sys_yes	好 要得
sys_yes	额 可以
sys_yes	对 的 你 说
sys_yes	有 啊
sys_yes	呃 好 的
sys_yes	知道 再见
sys_yes	是 的
sys_no	不 需要 不 需要 不 需要 啊 不 好 意思 啊
sys_yes	可以 拜拜
sys_yes	呃 行 的
sys_no	不 好 吧
sys_yes	哎 是 的
sys_yes	行 好 那
sys_no	我 现在 不 需要 的
sys_no	不 用 不 用 不 用
sys_yes	可以 嗯
chitchat	很 吵
sys_yes	可以 可以
sys_yes	这个 我 知道
sys_yes	唉 好 行
sys_yes	OK 嗯
sys_yes	对 啊 了
sys_yes	对 啦
sys_no	不 用 了
sys_yes	额 好 再见
sys_yes	好 行 哪
sys_yes	好 嘞 嗯
sys_yes	行 好 再见
sys_yes	好 的 哈
sys_yes	行行 谢谢
sys_yes	我 是 啊
sys_no	不 好 哈
sys_yes	我 OK
sys_no	这个 我 不 清楚
sys_yes	好 了
sys_yes	行行 吧
sys_yes	行 吧 行 吧 是 的
sys_no	找 别人
sys_yes	知道 哎
sys_yes	行 的 拜拜
sys_yes	能 去
sys_yes	嗯 晓得
sys_yes	已经 有
sys_yes	哦 晓得
sys_yes	要 得 嗯
sys_yes	好 啊 你 说
sys_no	不 行 额
sys_yes	嗯 好 拜拜
sys_yes	行 的
sys_yes	哦 好 行
sys_no	哦 不 用
sys_yes	嗯 好 行
sys_yes	哦 可以
sys_yes	好 行 那
sys_yes	我 行 啊
sys_yes	那 行行
sys_yes	应该 是 啊
sys_yes	啊 好 行
sys_yes	啊 哦 哦 行
sys_yes	知道 了 对 啊
sys_yes	晓得 哪
sys_yes	是 哈
sys_yes	额 OK
sys_yes	OK 呃
sys_yes	行 吧 麻烦
sys_yes	哦 行 的
sys_yes	好 行 啊
sys_yes	好 嘞 再见
sys_yes	好 好 那
sys_no	我 这边 不 需要
sys_yes	好 行 额
chitchat	你 有 什么 事 吗
sys_yes	能 的
sys_yes	好 ok
sys_yes	行 对
sys_yes	那 好 行
sys_yes	是 啊 啦
sys_yes	行行 哦
chitchat	在 上班
sys_yes	嗯 行 的
sys_yes	好 好 再见
sys_yes	好 的 喂
sys_yes	对 额
sys_yes	要 得 哪
sys_yes	能 的 嗯
sys_yes	是 啊 呀
sys_no	打 错
sys_yes	是 唉
sys_yes	行 是 的
sys_yes	好 嘞 好
sys_yes	那 好好
sys_yes	好 嘞
sys_yes	还 可以
sys_yes	好 对
sys_yes	知道 嗯
chitchat	吃饭 吃饭
sys_no	不 行 呢
sys_yes	恩 好 的
sys_yes	应该 好 嘞
sys_yes	行行 哈
sys_yes	好 的 好 的
sys_yes	好 的 的
chitchat	什么 没 听 清楚
sys_yes	需要
sys_yes	好 可以
sys_yes	嗯 OK
sys_yes	啊 行
sys_no	不 要
sys_yes	恩 要 得
sys_yes	好 行 唉
sys_no	不 方便 哪
sys_yes	行 的 啦
sys_yes	行 吧 拜拜
sys_yes	唉 对 啊
sys_yes	行 好 呃
sys_no	不 是
sys_yes	行 的 吧
chitchat	音量 很 轻
sys_yes	可以 哎
sys_yes	要 的 嗯
chitchat	说话 啊
sys_yes	要 的 呃
sys_yes	嗯 要 得
sys_yes	可以 额
sys_yes	行 好 啊
sys_no	不 方便 额
sys_yes	能 的 啦
sys_yes	好 的 哎
sys_yes	行行 哪
sys_yes	是 啊 哈
sys_yes	知道 了 行 吧
sys_yes	嗯 好
sys_no	不 好 哎
sys_no	不 需要 不 需要 了
sys_yes	行 的 的
sys_yes	OK 谢谢
sys_yes	恩 行 啊
sys_yes	哦 好 拜拜
sys_yes	有 点 印象
sys_yes	哎 行 啊
sys_yes	那 对
sys_yes	哦 行 好
sys_yes	知道 哦
sys_yes	你 继续
sys_yes	行 晓得
sys_yes	ok 哪
sys_no	不 了解
sys_yes	要 的 那
sys_yes	要 的 哎
sys_yes	是 行行
sys_yes	ok 麻烦
sys_yes	能 的 呢
sys_yes	好 好 哪
sys_yes	应该 要 的
sys_no	没 钱
sys_yes	是 行 的
sys_yes	哦 好
sys_yes	嗯 能 的
sys_no	不 可以 那
sys_yes	晓得 的
sys_yes	对 唉
sys_yes	好 拜拜
sys_yes	呃 好 拜拜
sys_yes	对 啊 啦
chitchat	什么 事情
sys_yes	好 好 唉
sys_no	嗯 拜拜
chitchat	我 现在 开会 呢
sys_yes	ok 拜拜
sys_yes	是 啊 唉
chitchat	声音 太 小
sys_no	啊 不 需要
sys_yes	可以 啊
chitchat	声音 很 低
sys_yes	确实 是
sys_yes	好 嘞 呃
sys_no	不 需要 不 需要 不 需要
sys_yes	恩 晓得
sys_no	我们 现在 暂时 不 需要
sys_yes	好 行 的
chitchat	音量 很 小
sys_yes	行 吧 哈
sys_yes	行 好 嘞
sys_yes	呃 可以
sys_no	没 进去 啊
sys_yes	可以 哪
sys_yes	行 啊 好
sys_yes	好 的 拜拜
chitchat	你 说 的 什么
sys_yes	对呀
sys_yes	好好 的
sys_yes	是 额
sys_yes	可以 呢
sys_yes	是 吧
sys_yes	恩 行行
sys_yes	对 的 呃
sys_yes	要 的 呢
chitchat	再 说 一 遍
sys_yes	那 可以
sys_yes	哎 好 谢谢
sys_yes	哎 好 再见
sys_yes	行 好 喂
sys_yes	对 呃
sys_yes	知道 唉
sys_no	没 考虑
sys_yes	行 可以
sys_no	不 行 哎
sys_yes	行 的 嗯
sys_no	不 太 方便
sys_yes	好 行 知道
sys_yes	哦 好好
sys_yes	是 啦
sys_yes	是 啊 呢
sys_yes	额 行 啊
sys_no	不 方便 吧
sys_yes	要 的 啦
sys_yes	可以 吧
sys_yes	知道 了 是 啊
sys_yes	晓得 那
sys_yes	晓得 再见
sys_no	不 需要 拜拜
sys_yes	要 的 哈
sys_yes	我 好好
sys_yes	怎么 啦
sys_yes	哎 OK
sys_yes	嗯 好 谢谢
sys_yes	对 的 哦
sys_yes	行 好啦
sys_yes	好 行 嗯
sys_yes	是 的 哦
sys_yes	要 得 哎
sys_yes	恩 好 行
sys_yes	呃 知道
sys_yes	好 好 麻烦
sys_yes	我 知道 了
sys_yes	我 好 嘞
sys_yes	是 好好
sys_yes	额 没 关系
sys_no	不 行 呀
sys_yes	好 的 呀
sys_no	不 用 了 不 用 了 不 去 了
sys_yes	行 好 的 好 好
sys_yes	额 要 得
sys_yes	啊 要 得
sys_yes	晓得 好
sys_yes	有 过
sys_yes	唉 好 拜拜
sys_yes	啊 可以
chitchat	声音 大一 点
chitchat	再说 一 下
sys_no	不 用 不 用 不 用 不 用
sys_yes	对 的 额
sys_yes	知道 呀
sys_yes	行 OK
sys_yes	呃 要 的
sys_no	不 行 哈
sys_yes	是 OK
sys_yes	对 啊 那
sys_yes	好 好 了
sys_yes	行 吧
sys_yes	额 行 吧
sys_no	不 行 吧
sys_yes	哦 好 的
sys_yes	好 的 啊
sys_yes	啊 是 啊
sys_yes	好 好 嗯
sys_yes	行 啊 谢谢
sys_yes	啊 好 拜拜
sys_yes	好 得
sys_yes	能 的 麻烦
chitchat	没 听到
sys_yes	ok 谢谢
sys_yes	行 好 谢谢
sys_yes	恩 可以
sys_yes	好 好 恩
sys_yes	哦 行 吧
chitchat	你 说 了 什么
sys_yes	好 的 吧
chitchat	谢谢 挂 了
sys_yes	呃 OK
sys_yes	好 的 呢
sys_no	唉 不 需要
sys_yes	ok 唉
sys_yes	就 是
sys_yes	行 啊 那
sys_yes	好 能 的
sys_yes	要 的 呀
sys_yes	晓得 呀
sys_yes	是 的 哈
sys_yes	额 行 好
sys_yes	我 看 一 下 啊
sys_yes	好 没 关系
sys_no	不 好
sys_yes	OK 哈
sys_yes	好 对 的
sys_yes	应该 行 啊
sys_yes	我 没 关系
sys_yes	嗯 ok
sys_no	不 方便 哦
sys_yes	行行 啊
sys_yes	可以 那
sys_yes	应该 OK
sys_yes	晓得 恩
sys_yes	额 要 的
sys_yes	对 的 哎
sys_yes	嗯 知道
sys_yes	知道 啊
sys_yes	要 得 了
sys_yes	行 好 唉
sys_no	今天 不 行
sys_yes	是 的 对 的 对头 对 的
sys_yes	啊 没 关系
sys_yes	哦 好 嘞
sys_yes	可以 唉
sys_no	不 是 很 方便
sys_yes	要得 啊
sys_no	不 好呀
sys_no	不 好 喂
sys_yes	应该 对
sys_yes	我 行 吧
sys_yes	呃 要 得
chitchat	需要 再 联系 咯
sys_yes	能 的 那
chitchat	没 有 听见
sys_yes	哦 是 啊
sys_yes	OK 那
sys_yes	嗯 是
sys_yes	行 的 唉
sys_yes	晓得 额
sys_yes	嗯 对
sys_yes	行行 哎
sys_yes	对 啊 喂
sys_yes	要 的
sys_yes	我 要 的
sys_no	现在 不 需要
sys_yes	嗯 好 的
sys_yes	额 行行
sys_yes	哎 好 嘞
sys_yes	恩 行 吧
sys_yes	是 行好
sys_yes	安排
sys_yes	知道 恩
chitchat	没 有 听 明白
sys_yes	是 啊 哎
sys_yes	是 的 再见
sys_no	没 兴趣 没 时间
sys_yes	对头
chitchat	听 不 清
sys_yes	是 好 行
sys_yes	呃 ok
chitchat	你 讲 了 啥
sys_yes	是 嗯
sys_no	暂时 不
sys_yes	对 哈
sys_yes	那 行 好
sys_yes	好 嘞 的
sys_yes	那 好 嘞
sys_yes	行行 呢
sys_no	不 同意
sys_yes	是 啊 吧
sys_yes	唉 好 谢谢
sys_yes	有 需要
sys_yes	知道 了 行 啊
sys_yes	了解
sys_yes	行 好 吧
sys_no	不 对
sys_no	不 方便 哎
sys_yes	要 的 了
sys_yes	好 好 呢
sys_yes	唉 OK
sys_yes	知道 了 好 嘞
sys_yes	要 的 啊
sys_yes	是 的 那
sys_yes	呃 好 好
chitchat	听 不 见
sys_yes	有 需求
sys_no	不 好 那
sys_no	不 用 了 不 用 了 不 用 了
sys_yes	我 需要
sys_yes	可以 谢谢
sys_yes	行行 恩
sys_yes	那 对 的
sys_no	我 没 有 这个 需要
sys_yes	行 啊 哎
sys_yes	哎 ok
sys_no	我 说 我 没
chitchat	声音 很 轻
sys_yes	是 要得
sys_no	不 方便 哈
sys_yes	是 啊 额
sys_yes	晓得 哈
sys_yes	是 的 啊
sys_yes	可以 再见
sys_no	不 用
sys_yes	晓得 呃
sys_yes	能 的 哈
sys_yes	我 好 行
sys_yes	没 关系
sys_yes	行 好 哈
sys_yes	对 的 哪
sys_no	不 可以 呀
sys_no	没 有
sys_no	不 好 哦
sys_yes	我 晓得
sys_yes	唉 对
chitchat	你 讲 了 什么
chitchat	那个 你 稍 等 一会 儿 吧 我 现在 忙
sys_yes	是 的 拜拜
sys_no	不 要 不 要 不 要
sys_yes	那 对 啊
sys_yes	说 下
sys_yes	应该 行 好
sys_yes	知道 哪
sys_yes	能 的 哪
sys_yes	行 好 了
sys_no	不 了
chitchat	声音 很 小
sys_yes	行 是 啊
sys_yes	额 好 拜拜
sys_yes	额 晓得
sys_yes	行 啊 拜拜
sys_no	不 好 意思 现在 不 需要
chitchat	你 讲 的 啥
sys_yes	能 的 谢谢
sys_yes	是 的 啦
sys_yes	OK 哎
sys_yes	可以 您说
sys_yes	应该 可以
sys_yes	好 嘞 呀
sys_yes	然后
sys_yes	可以 呃
sys_yes	行 的 好
sys_yes	好 嘞 谢谢
sys_yes	啊 好好
sys_yes	行 好 拜拜
sys_yes	哎 要 得
sys_no	哦 不 需要
sys_yes	你 有 事 吗
sys_yes	好 行行
sys_yes	那 行
sys_yes	晓得 哎
sys_yes	行 啊 呢
sys_no	嗯 不 需要
sys_yes	行 啊 呃
sys_yes	知道 了 对
sys_yes	OK 喂
sys_yes	行 吧 那
sys_yes	行 的 呀
sys_yes	是 是 的
sys_yes	OK 恩
sys_no	我 暂时 不 需要 了
sys_yes	好 的 好
sys_yes	OK 好
sys_yes	啊 是
sys_yes	好 行 哦
sys_yes	行 吧 呢
sys_yes	好 行 谢谢
sys_yes	好 行 吧
sys_yes	应该 是 的
sys_no	我 不 需要 我 不 需要 以后 不 要 打 我 电话 了
sys_yes	行行 嗯
sys_yes	行 啊 唉
sys_yes	我 考虑
sys_yes	要 得 吧
sys_yes	恩 好 再见
sys_yes	对 呢
sys_yes	好 好 啊
sys_yes	有 什么 事 快说
sys_yes	行 好呀
sys_yes	你好 说
sys_yes	什么 是
chitchat	干嘛
sys_yes	好 知道 了
sys_yes	唉 晓得
sys_yes	行 啊 啊
sys_yes	要 的 哪
chitchat	没 听 清
sys_yes	呃 没 问题
sys_yes	讲 下
sys_yes	是 的 谢谢
sys_yes	应该 行行
sys_no	没 有 兴趣 没 兴趣
sys_yes	行行 呃
sys_yes	行 好好
sys_yes	行 的 谢谢
sys_yes	行 吧 啦
sys_yes	怎么 样
sys_yes	那 要 得
sys_yes	好 嘞 呢
sys_yes	知道 了 知道
sys_yes	啊 行 啊
sys_yes	应该 能 的
sys_yes	什么 事 啊
sys_yes	当然
sys_yes	哎 行行
sys_yes	有 的
sys_yes	行
sys_no	不 要 再 给 我 打 电话 了
sys_yes	晓得 喂
sys_no	唉 不 用
sys_yes	能 的 喂
sys_no	没 需求
sys_no	再见
sys_yes	哎 对 的
sys_yes	是 啊 喂
chitchat	稍微 等 一会 吧 现在 在 忙 好 不 好
sys_yes	那 能 的
sys_yes	行行 额
sys_yes	对 啊 哈
sys_yes	晓得
chitchat	听 不 明白
sys_yes	唉 好 的
sys_yes	可以 哦
sys_yes	哦 行行
sys_yes	行 吧 的
sys_yes	好 嘞 好 我 回头 看 一 下 啊
sys_yes	好 的
chitchat	挂 了
sys_yes	对 啊 额
sys_yes	知道 了 可以
sys_yes	哎 是
sys_no	暂时 没 有
sys_yes	要得 的
sys_no	不 行 哪
sys_yes	啊 行行
sys_yes	好 嘞 额
sys_no	正在 开车 不 方便 哦
sys_yes	嗯 可以
sys_yes	恩 能 的
sys_yes	ok 啦
sys_yes	OK 麻烦
sys_no	哎 不 用
sys_yes	行 吧 唉
sys_yes	行 对 的
sys_yes	恩 是 的
sys_yes	是 的 了
sys_yes	行行
sys_yes	哎 好 行
sys_yes	行 要得
sys_yes	行 啊 麻烦
sys_yes	行 吧 额
sys_yes	行 啊 的
sys_yes	恩 是
sys_yes	嗯 是 的
sys_yes	唉 好 嘞
sys_no	暂时 不 需要
sys_yes	肯定
sys_yes	嗯 行 啊
sys_yes	行 吧 再见
sys_no	谢谢 不 需要
chitchat	音量 太 低
sys_no	不 需要 不 需要
sys_yes	您说
sys_yes	对 啊 呃
sys_yes	能 的 再见
sys_yes	是 的 额
sys_yes	额 对 啊
sys_yes	好 好 呃
sys_yes	行 的 哦
sys_yes	哎 可以
sys_yes	OK 哦
sys_no	不 知道
sys_yes	哦 ok
sys_yes	行行 喂
sys_yes	要 得 哦
sys_no	暂时 不 用 了
sys_yes	额 好 行
sys_yes	行 的 哈
sys_yes	要 得 麻烦
sys_yes	那 是 啊
sys_yes	是 啊 哦
sys_yes	行 吧 啊
sys_yes	OK 呀
sys_yes	行 的 了
sys_yes	好 行 再见
chitchat	是 什么 来 着
sys_no	不 好 啊
sys_yes	那 好 的
sys_yes	额 好 好
sys_yes	知道 了
sys_yes	好 嘞 哪
sys_yes	那 行 吧
sys_yes	知道 了 是
sys_yes	是 啊
sys_yes	好 行
sys_yes	好
sys_no	啊 不 考虑
sys_yes	是 的 呢
sys_yes	嗯 对 啊
sys_yes	知道 了 好 好
sys_yes	晓得 谢谢
sys_yes	好 的 了
sys_yes	那 我 知道 了
sys_yes	行 没 问题
sys_yes	好 嘞 唉
sys_yes	啊 对
sys_yes	你 讲
sys_yes	好 的 我 知道 了
sys_yes	好 好 好
sys_yes	对 的 啦
sys_yes	ok 呀
sys_yes	行 啊 再见
sys_yes	行 的 恩
sys_yes	是 是
sys_no	我 不 用 我 不 用
sys_no	用不着
sys_yes	对 啊
sys_yes	好 嘞 喂
sys_yes	好 嘞 哦
sys_yes	行 啊 了
sys_yes	行 的 哎
sys_yes	行行 呀
sys_yes	好 行 恩
sys_no	没 打算
sys_yes	好 的 唉
sys_no	不 不 需要 了
sys_no	唉 挂 了
sys_no	暂时 先 不 考虑 吧
sys_yes	是 能 的
sys_yes	是 行 啊
sys_yes	知道 啦
sys_yes	行 好 恩
sys_yes	哦 要 的
sys_no	没 需要
sys_yes	OK 唉
sys_no	不 好 意思 不 需要 啊
sys_yes	应该 好 的
sys_yes	同意
sys_yes	哎 好 好
sys_yes	啊 好
sys_yes	哎 晓得
chitchat	喂 喂 喂 喂 喂
sys_no	没 有 时间
sys_yes	知道 了 能 的
sys_yes	我 能 的
sys_no	不 可以 呃
sys_yes	什么 样
sys_yes	哦 行 啊
sys_yes	知道 了 对 的
sys_yes	好 嘞 哈
sys_yes	你 说 一 下
sys_yes	我 对
sys_no	我 现在 没 时间 好 吧
sys_no	不 行
sys_yes	知道 哈
sys_no	唉 不 考虑
sys_yes	行 的 麻烦
sys_yes	是 的 好
sys_yes	那 晓得
sys_yes	ok 再见
sys_yes	行行 那
sys_no	我们 不 体验
sys_yes	行 好 哎
sys_yes	知道 了 要得
sys_yes	可以 你 说
sys_yes	行 能 的
chitchat	我 现在 比较 忙 等 再 联系 好 吧
sys_yes	是 是 啊
sys_yes	是 呀
sys_yes	加 过
sys_yes	是 哦
sys_yes	好 嘞 啊
chitchat	哎 挂 了
sys_yes	行 的 额
sys_yes	行 啊 喂
sys_no	没 有 兴趣
chitchat	没 有 听 清
sys_yes	我 行 的
sys_yes	是 哪
sys_no	不 行 啊
sys_yes	唉 要 得
sys_yes	能 的 恩
sys_yes	可以 呀
chitchat	谢谢 拜拜
sys_yes	唉 要 的
sys_yes	OK 的
sys_yes	知道 好
chitchat	怎么 不 说话
sys_yes	行 吧 呃
sys_yes	呃 对 的
sys_yes	哦 没 问题
sys_yes	晓得 啦
sys_yes	对 的 呀
sys_yes	对 啊 哎
sys_yes	可以
sys_no	不 搞 了 不 方便 了
sys_yes	行 啊 哈
sys_yes	好 知道
sys_yes	那 行 的
sys_yes	哦 要 得
sys_yes	哦 好 再见
sys_yes	能 的 吧
sys_no	没 什么 空
