sys_no	我现在不方便
sys_yes	是对
sys_yes	您介绍一下吧
sys_yes	啊ok
sys_yes	知道了ok
sys_yes	ok的
sys_yes	好的恩
sys_yes	应该要得
sys_yes	ok哦
sys_yes	呃没关系
sys_yes	办过
sys_yes	行啊哦
sys_yes	是的吧
sys_yes	行啊恩
sys_yes	ok喂
sys_yes	你有什么事直说
sys_no	不可以哪
sys_no	没有听到
sys_yes	唉行吧
sys_yes	OK再见
sys_yes	恩行
sys_yes	呃行吧
sys_yes	可以恩
sys_yes	哦是的
sys_yes	对的啊
sys_yes	恩没问题
sys_no	不清楚
sys_no	不需要
sys_no	不愿意
sys_no	不可以唉
chitchat	你听到吗？
sys_yes	呃行行
sys_no	我在开车不好意思啊
sys_yes	我知道了好的
sys_yes	应该是
sys_yes	好是的
sys_yes	晓得吧
sys_yes	是啊嗯
sys_no	没空啊
sys_yes	知道那
sys_yes	是的嗯
chitchat	谢谢
sys_yes	呃是的
sys_yes	唉没问题
sys_no	不行唉
sys_yes	我可以
sys_yes	能的
sys_yes	哦是
chitchat	听不到
sys_yes	可以了
chitchat	这样子啊
sys_yes	知道了行行
sys_yes	ok了
sys_yes	是的哎
sys_yes	恩哦哦好
sys_yes	唉对的
sys_yes	哎是啊
sys_yes	哦没关系
sys_no	不需要啊，不需要，不需要啊
sys_yes	行好呢
sys_no	哎不考虑
sys_no	我不需要哈
sys_no	不可以吧
sys_yes	行好行
sys_yes	能的额
sys_yes	那你说吧
sys_no	不打算
sys_yes	继续
sys_yes	啊没问题
sys_yes	是呢
sys_no	不好唉
sys_yes	ok好
chitchat	怎么说？
sys_yes	要得
sys_yes	对啊呀
sys_no	不是的
sys_no	没去过
chitchat	目前
sys_yes	是知道
sys_yes	能的呀
sys_yes	是的呃
sys_no	啊不用
sys_yes	对吧
sys_yes	对啊哦
sys_yes	应该知道
sys_yes	嗯谢谢
sys_yes	呃能的
sys_yes	好嘞，我，知道了
sys_yes	行是
sys_yes	我考虑一下
sys_yes	好好额
sys_yes	要的哦
sys_yes	晓得唉
sys_yes	哎对啊
sys_yes	额好谢谢
sys_yes	那要的
sys_yes	对的喂
sys_yes	能的了
sys_yes	知道了好行
sys_yes	我好谢谢
sys_yes	那ok
sys_yes	知道了是的
sys_yes	行的哪
sys_yes	是喂
sys_no	我现在在上班，我没时间不方便接电话。
sys_yes	行要的
sys_yes	好是啊
sys_yes	知道谢谢
sys_yes	呃是
sys_no	没空
sys_yes	要得哈
sys_yes	知道了行的
sys_yes	哎好拜拜
sys_no	不行哦
sys_yes	行的喂
sys_yes	对啊吧
sys_yes	是的呀
sys_yes	挺好
sys_no	不做
sys_yes	啊好的
sys_yes	要得那
sys_yes	呃对
sys_yes	没问题
sys_yes	好的那
sys_yes	晓得拜拜
sys_no	不好呢
sys_yes	方便方便
chitchat	音量很低
sys_yes	知道了好的
sys_yes	嗯好嘞
sys_yes	好是
sys_yes	我好的
chitchat	没听见
sys_yes	行吧了
sys_yes	我没问题
sys_no	不用打电话了好吗
sys_yes	应该ok
sys_yes	呃行好
sys_yes	ok呢
sys_yes	ok
sys_yes	啊行吧
sys_no	不加
sys_yes	要的再见
sys_yes	额对
sys_yes	是
sys_no	不想
sys_yes	啊好嘞
sys_yes	对的嗯
sys_yes	要得呢
sys_yes	行的那
sys_no	我现在暂时不用不用，我现在这里开会，不好意思啊
sys_yes	要得唉
sys_yes	有空
sys_yes	恩好谢谢
sys_yes	恩好拜拜
sys_yes	恩对
sys_yes	啊OK
sys_yes	好的哦
sys_yes	行知道了
sys_no	不太需要
sys_yes	毫无疑问
sys_yes	我行行
sys_yes	唉没关系
sys_yes	哎没关系
sys_no	没有打算
sys_yes	好好喂
sys_no	不需要了，不需要了
sys_no	不可以哦
sys_yes	呃晓得
sys_yes	好的谢谢
sys_yes	恩没关系
sys_yes	哎知道
sys_no	嗯不用
sys_yes	OK了
chitchat	很忙
sys_yes	是的唉
sys_yes	啊好再见
sys_no	不方便唉
sys_yes	要得谢谢
chitchat	喂喂喂
chitchat	喂喂喂喂
sys_yes	哎要的
chitchat	喂
sys_yes	行行麻烦
sys_no	现在没空啊
sys_yes	啊要的
sys_yes	好好哦
sys_yes	确定
sys_yes	我是
sys_yes	啊知道
sys_no	这个我不需要
sys_yes	ok吧
sys_yes	好的再见
sys_yes	呃对啊
sys_no	哎不需要
sys_yes	行行唉
sys_yes	额好的
sys_yes	对的呢
sys_yes	对
sys_yes	哎对
sys_no	不好的
sys_yes	行啊吧
sys_yes	恩知道
sys_yes	能的好
sys_yes	是的
sys_no	没什么时间
sys_yes	行好
sys_yes	要的好
sys_yes	对啊啊
sys_yes	知道了晓得
sys_yes	啊能的
sys_yes	对那
sys_yes	能的呃
sys_no	不可以哈
sys_yes	不错
chitchat	声音太低
sys_no	没的兴趣
sys_yes	好的哪
sys_yes	应该好行
sys_yes	可以麻烦
sys_yes	啊晓得
sys_yes	额能的
sys_yes	好吧行吧
sys_no	不用了，不用了
sys_yes	我行好
sys_yes	嗯对的
sys_yes	ok那
sys_yes	啊对的
sys_yes	能的哎
sys_yes	要得呀
sys_yes	收到了
sys_yes	好好拜拜
sys_yes	知道麻烦
sys_yes	好要得
sys_yes	额可以
sys_yes	对的，你说
sys_yes	有啊
sys_yes	呃好的
sys_yes	知道再见
sys_yes	是的
sys_no	不需要，不需要，不需要啊，不好意思啊
sys_yes	可以拜拜
sys_yes	呃行的
sys_no	不好吧
sys_yes	哎是的
sys_yes	行好那
sys_no	我现在不需要的
sys_no	不用不用，不用
sys_yes	可以嗯
chitchat	很吵
sys_yes	可以可以
sys_yes	这个我知道
sys_yes	唉好行
sys_yes	OK嗯
sys_yes	对啊了
sys_yes	对啦
sys_no	不用了
sys_yes	额好再见
sys_yes	好行哪
sys_yes	好嘞嗯
sys_yes	行好再见
sys_yes	好的哈
sys_yes	行行谢谢
sys_yes	我是啊
sys_no	不好哈
sys_yes	我OK
sys_no	这个我不清楚
sys_yes	好了
sys_yes	行行吧
sys_yes	行吧行吧是的
sys_no	找别人
sys_yes	知道哎
sys_yes	行的拜拜
sys_yes	能去
sys_yes	嗯晓得
sys_yes	已经有
sys_yes	哦晓得
sys_yes	要得嗯
sys_yes	好啊，你说
sys_no	不行额
sys_yes	嗯好拜拜
sys_yes	行的
sys_yes	哦好行
sys_no	哦不用
sys_yes	嗯好行
sys_yes	哦可以
sys_yes	好行那
sys_yes	我行啊
sys_yes	那行行
sys_yes	应该是啊
sys_yes	啊好行
sys_yes	啊哦哦行
sys_yes	知道了对啊
sys_yes	晓得哪
sys_yes	是哈
sys_yes	额OK
sys_yes	OK呃
sys_yes	行吧麻烦
sys_yes	哦行的
sys_yes	好行啊
sys_yes	好嘞再见
sys_yes	好好那
sys_no	我这边不需要
sys_yes	好行额
chitchat	你有什么事吗？
sys_yes	能的
sys_yes	好ok
sys_yes	行对
sys_yes	那好行
sys_yes	是啊啦
sys_yes	行行哦
chitchat	在上班
sys_yes	嗯行的
sys_yes	好好再见
sys_yes	好的喂
sys_yes	对额
sys_yes	要得哪
sys_yes	能的嗯
sys_yes	是啊呀
sys_no	打错
sys_yes	是唉
sys_yes	行是的
sys_yes	好嘞好
sys_yes	那好好
sys_yes	好嘞
sys_yes	还可以
sys_yes	好对
sys_yes	知道嗯
chitchat	吃饭吃饭
sys_no	不行呢
sys_yes	恩好的
sys_yes	应该好嘞
sys_yes	行行哈
sys_yes	好的好的
sys_yes	好的的
chitchat	什么没听清楚
sys_yes	需要
sys_yes	好可以
sys_yes	嗯OK
sys_yes	啊行
sys_no	不要
sys_yes	恩要得
sys_yes	好行唉
sys_no	不方便哪
sys_yes	行的啦
sys_yes	行吧拜拜
sys_yes	唉对啊
sys_yes	行好呃
sys_no	不是
sys_yes	行的吧
chitchat	音量很轻
sys_yes	可以哎
sys_yes	要的嗯
chitchat	说话啊
sys_yes	要的呃
sys_yes	嗯要得
sys_yes	可以额
sys_yes	行好啊
sys_no	不方便额
sys_yes	能的啦
sys_yes	好的哎
sys_yes	行行哪
sys_yes	是啊哈
sys_yes	知道了行吧
sys_yes	嗯好
sys_no	不好哎
sys_no	不需要不需要了
sys_yes	行的的
sys_yes	OK谢谢
sys_yes	恩行啊
sys_yes	哦好拜拜
sys_yes	有点印象
sys_yes	哎行啊
sys_yes	那对
sys_yes	哦行好
sys_yes	知道哦
sys_yes	你继续
sys_yes	行晓得
sys_yes	ok哪
sys_no	不了解
sys_yes	要的那
sys_yes	要的哎
sys_yes	是行行
sys_yes	ok麻烦
sys_yes	能的呢
sys_yes	好好哪
sys_yes	应该要的
sys_no	没钱
sys_yes	是行的
sys_yes	哦好
sys_yes	嗯能的
sys_no	不可以那
sys_yes	晓得的
sys_yes	对唉
sys_yes	好拜拜
sys_yes	呃好拜拜
sys_yes	对啊啦
chitchat	什么事情
sys_yes	好好唉
sys_no	嗯拜拜
chitchat	我现在开会呢
sys_yes	ok拜拜
sys_yes	是啊唉
chitchat	声音太小
sys_no	啊不需要
sys_yes	可以啊
chitchat	声音很低
sys_yes	确实是
sys_yes	好嘞呃
sys_no	不需要，不需要，不需要
sys_yes	恩晓得
sys_no	我们现在暂时不需要
sys_yes	好行的
chitchat	音量很小
sys_yes	行吧哈
sys_yes	行好嘞
sys_yes	呃可以
sys_no	没进去啊
sys_yes	可以哪
sys_yes	行啊好
sys_yes	好的拜拜
chitchat	你说的什么
sys_yes	对呀
sys_yes	好好的
sys_yes	是额
sys_yes	可以呢
sys_yes	是吧
sys_yes	恩行行
sys_yes	对的呃
sys_yes	要的呢
chitchat	再说一遍
sys_yes	那可以
sys_yes	哎好谢谢
sys_yes	哎好再见
sys_yes	行好喂
sys_yes	对呃
sys_yes	知道唉
sys_no	没考虑
sys_yes	行可以
sys_no	不行哎
sys_yes	行的嗯
sys_no	不太方便
sys_yes	好行知道
sys_yes	哦好好
sys_yes	是啦
sys_yes	是啊呢
sys_yes	额行啊
sys_no	不方便吧
sys_yes	要的啦
sys_yes	可以吧
sys_yes	知道了是啊
sys_yes	晓得那
sys_yes	晓得再见
sys_no	不需要拜拜
sys_yes	要的哈
sys_yes	我好好
sys_yes	怎么啦
sys_yes	哎OK
sys_yes	嗯好谢谢
sys_yes	对的哦
sys_yes	行好啦
sys_yes	好行嗯
sys_yes	是的哦
sys_yes	要得哎
sys_yes	恩好行
sys_yes	呃知道
sys_yes	好好麻烦
sys_yes	我知道了
sys_yes	我好嘞
sys_yes	是好好
sys_yes	额没关系
sys_no	不行呀
sys_yes	好的呀
sys_no	不用了，不用了，不去了
sys_yes	行好的好好
sys_yes	额要得
sys_yes	啊要得
sys_yes	晓得好
sys_yes	有过
sys_yes	唉好拜拜
sys_yes	啊可以
chitchat	声音大一点
chitchat	再说一下
sys_no	不用不用，不用不用
sys_yes	对的额
sys_yes	知道呀
sys_yes	行OK
sys_yes	呃要的
sys_no	不行哈
sys_yes	是OK
sys_yes	对啊那
sys_yes	好好了
sys_yes	行吧
sys_yes	额行吧
sys_no	不行吧
sys_yes	哦好的
sys_yes	好的啊
sys_yes	啊是啊
sys_yes	好好嗯
sys_yes	行啊谢谢
sys_yes	啊好拜拜
sys_yes	好得
sys_yes	能的麻烦
chitchat	没听到
sys_yes	ok谢谢
sys_yes	行好谢谢
sys_yes	恩可以
sys_yes	好好恩
sys_yes	哦行吧
chitchat	你说了什么
sys_yes	好的吧
chitchat	谢谢挂了
sys_yes	呃OK
sys_yes	好的呢
sys_no	唉不需要
sys_yes	ok唉
sys_yes	就是
sys_yes	行啊那
sys_yes	好能的
sys_yes	要的呀
sys_yes	晓得呀
sys_yes	是的哈
sys_yes	额行好
sys_yes	我看一下啊
sys_yes	好没关系
sys_no	不好
sys_yes	OK哈
sys_yes	好对的
sys_yes	应该行啊
sys_yes	我没关系
sys_yes	嗯ok
sys_no	不方便哦
sys_yes	行行啊
sys_yes	可以那
sys_yes	应该OK
sys_yes	晓得恩
sys_yes	额要的
sys_yes	对的哎
sys_yes	嗯知道
sys_yes	知道啊
sys_yes	要得了
sys_yes	行好唉
sys_no	今天不行
sys_yes	是的对的对头对的
sys_yes	啊没关系
sys_yes	哦好嘞
sys_yes	可以唉
sys_no	不是很方便
sys_yes	要得啊
sys_no	不好呀
sys_no	不好喂
sys_yes	应该对
sys_yes	我行吧
sys_yes	呃要得
chitchat	需要再联系咯
sys_yes	能的那
chitchat	没有听见
sys_yes	哦是啊
sys_yes	OK那
sys_yes	嗯是
sys_yes	行的唉
sys_yes	晓得额
sys_yes	嗯对
sys_yes	行行哎
sys_yes	对啊喂
sys_yes	要的
sys_yes	我要的
sys_no	现在不需要
sys_yes	嗯好的
sys_yes	额行行
sys_yes	哎好嘞
sys_yes	恩行吧
sys_yes	是行好
sys_yes	安排
sys_yes	知道恩
chitchat	没有听明白
sys_yes	是啊哎
sys_yes	是的再见
sys_no	没兴趣，没时间
sys_yes	对头
chitchat	听不清
sys_yes	是好行
sys_yes	呃ok
chitchat	你讲了啥
sys_yes	是嗯
sys_no	暂时不
sys_yes	对哈
sys_yes	那行好
sys_yes	好嘞的
sys_yes	那好嘞
sys_yes	行行呢
sys_no	不同意
sys_yes	是啊吧
sys_yes	唉好谢谢
sys_yes	有需要
sys_yes	知道了行啊
sys_yes	了解
sys_yes	行好吧
sys_no	不对
sys_no	不方便哎
sys_yes	要的了
sys_yes	好好呢
sys_yes	唉OK
sys_yes	知道了好嘞
sys_yes	要的啊
sys_yes	是的那
sys_yes	呃好好
chitchat	听不见
sys_yes	有需求
sys_no	不好那
sys_no	不用了，不用了，不用了
sys_yes	我需要
sys_yes	可以谢谢
sys_yes	行行恩
sys_yes	那对的
sys_no	我没有这个需要
sys_yes	行啊哎
sys_yes	哎ok
sys_no	我说我没
chitchat	声音很轻
sys_yes	是要得
sys_no	不方便哈
sys_yes	是啊额
sys_yes	晓得哈
sys_yes	是的啊
sys_yes	可以再见
sys_no	不用
sys_yes	晓得呃
sys_yes	能的哈
sys_yes	我好行
sys_yes	没关系
sys_yes	行好哈
sys_yes	对的哪
sys_no	不可以呀
sys_no	没有
sys_no	不好哦
sys_yes	我晓得
sys_yes	唉对
chitchat	你讲了什么
chitchat	那个你稍等一会儿吧，我现在忙
sys_yes	是的拜拜
sys_no	不要不要不要
sys_yes	那对啊
sys_yes	说下
sys_yes	应该行好
sys_yes	知道哪
sys_yes	能的哪
sys_yes	行好了
sys_no	不了
chitchat	声音很小
sys_yes	行是啊
sys_yes	额好拜拜
sys_yes	额晓得
sys_yes	行啊拜拜
sys_no	不好意思，现在不需要。
chitchat	你讲的啥
sys_yes	能的谢谢
sys_yes	是的啦
sys_yes	OK哎
sys_yes	可以您说
sys_yes	应该可以
sys_yes	好嘞呀
sys_yes	然后
sys_yes	可以呃
sys_yes	行的好
sys_yes	好嘞谢谢
sys_yes	啊好好
sys_yes	行好拜拜
sys_yes	哎要得
sys_no	哦不需要
sys_yes	你有事吗？
sys_yes	好行行
sys_yes	那行
sys_yes	晓得哎
sys_yes	行啊呢
sys_no	嗯不需要
sys_yes	行啊呃
sys_yes	知道了对
sys_yes	OK喂
sys_yes	行吧那
sys_yes	行的呀
sys_yes	是是的
sys_yes	OK恩
sys_no	我暂时不需要了
sys_yes	好的好
sys_yes	OK好
sys_yes	啊是
sys_yes	好行哦
sys_yes	行吧呢
sys_yes	好行谢谢
sys_yes	好行吧
sys_yes	应该是的
sys_no	我不需要，我不需要，以后不要打我电话了
sys_yes	行行嗯
sys_yes	行啊唉
sys_yes	我考虑
sys_yes	要得吧
sys_yes	恩好再见
sys_yes	对呢
sys_yes	好好啊
sys_yes	有什么事快说
sys_yes	行好呀
sys_yes	你好说
sys_yes	什么是
chitchat	干嘛？
sys_yes	好知道了
sys_yes	唉晓得
sys_yes	行啊啊
sys_yes	要的哪
chitchat	没听清
sys_yes	呃没问题
sys_yes	讲下
sys_yes	是的谢谢
sys_yes	应该行行
sys_no	没有兴趣，没兴趣
sys_yes	行行呃
sys_yes	行好好
sys_yes	行的谢谢
sys_yes	行吧啦
sys_yes	怎么样
sys_yes	那要得
sys_yes	好嘞呢
sys_yes	知道了知道
sys_yes	啊行啊
sys_yes	应该能的
sys_yes	什么事啊？
sys_yes	当然
sys_yes	哎行行
sys_yes	有的
sys_yes	行
sys_no	不要再给我打电话了。
sys_yes	晓得喂
sys_no	唉不用
sys_yes	能的喂
sys_no	没需求
sys_no	再见
sys_yes	哎对的
sys_yes	是啊喂
chitchat	稍微等一会吧，现在在忙好不好
sys_yes	那能的
sys_yes	行行额
sys_yes	对啊哈
sys_yes	晓得
chitchat	听不明白
sys_yes	唉好的
sys_yes	可以哦
sys_yes	哦行行
sys_yes	行吧的
sys_yes	好嘞，好我回头看一下啊
sys_yes	好的
chitchat	挂了
sys_yes	对啊额
sys_yes	知道了可以
sys_yes	哎是
sys_no	暂时没有
sys_yes	要得的
sys_no	不行哪
sys_yes	啊行行
sys_yes	好嘞额
sys_no	正在开车不方便哦
sys_yes	嗯可以
sys_yes	恩能的
sys_yes	ok啦
sys_yes	OK麻烦
sys_no	哎不用
sys_yes	行吧唉
sys_yes	行对的
sys_yes	恩是的
sys_yes	是的了
sys_yes	行行
sys_yes	哎好行
sys_yes	行要得
sys_yes	行啊麻烦
sys_yes	行吧额
sys_yes	行啊的
sys_yes	恩是
sys_yes	嗯是的
sys_yes	唉好嘞
sys_no	暂时不需要
sys_yes	肯定
sys_yes	嗯行啊
sys_yes	行吧再见
sys_no	谢谢不需要
chitchat	音量太低
sys_no	不需要不需要
sys_yes	您说
sys_yes	对啊呃
sys_yes	能的再见
sys_yes	是的额
sys_yes	额对啊
sys_yes	好好呃
sys_yes	行的哦
sys_yes	哎可以
sys_yes	OK哦
sys_no	不知道
sys_yes	哦ok
sys_yes	行行喂
sys_yes	要得哦
sys_no	暂时不用了
sys_yes	额好行
sys_yes	行的哈
sys_yes	要得麻烦
sys_yes	那是啊
sys_yes	是啊哦
sys_yes	行吧啊
sys_yes	OK呀
sys_yes	行的了
sys_yes	好行再见
chitchat	是什么来着？
sys_no	不好啊
sys_yes	那好的
sys_yes	额好好
sys_yes	知道了
sys_yes	好嘞哪
sys_yes	那行吧
sys_yes	知道了是
sys_yes	是啊
sys_yes	好行
sys_yes	好
sys_no	啊不考虑
sys_yes	是的呢
sys_yes	嗯对啊
sys_yes	知道了好好
sys_yes	晓得谢谢
sys_yes	好的了
sys_yes	那我知道了
sys_yes	行没问题
sys_yes	好嘞唉
sys_yes	啊对
sys_yes	你讲
sys_yes	好的，我知道了
sys_yes	好好好
sys_yes	对的啦
sys_yes	ok呀
sys_yes	行啊再见
sys_yes	行的恩
sys_yes	是是
sys_no	我不用，我不用
sys_no	用不着
sys_yes	对啊
sys_yes	好嘞喂
sys_yes	好嘞哦
sys_yes	行啊了
sys_yes	行的哎
sys_yes	行行呀
sys_yes	好行恩
sys_no	没打算
sys_yes	好的唉
sys_no	不不需要了
sys_no	唉挂了
sys_no	暂时先不考虑吧
sys_yes	是能的
sys_yes	是行啊
sys_yes	知道啦
sys_yes	行好恩
sys_yes	哦要的
sys_no	没需要
sys_yes	OK唉
sys_no	不好意思，不需要啊
sys_yes	应该好的
sys_yes	同意
sys_yes	哎好好
sys_yes	啊好
sys_yes	哎晓得
chitchat	喂喂喂喂喂
sys_no	没有时间
sys_yes	知道了能的
sys_yes	我能的
sys_no	不可以呃
sys_yes	什么样
sys_yes	哦行啊
sys_yes	知道了对的
sys_yes	好嘞哈
sys_yes	你说一下
sys_yes	我对
sys_no	我现在没时间好吧
sys_no	不行
sys_yes	知道哈
sys_no	唉不考虑
sys_yes	行的麻烦
sys_yes	是的好
sys_yes	那晓得
sys_yes	ok再见
sys_yes	行行那
sys_no	我们不体验
sys_yes	行好哎
sys_yes	知道了要得
sys_yes	可以，你说
sys_yes	行能的
chitchat	我现在比较忙，等再联系好吧
sys_yes	是是啊
sys_yes	是呀
sys_yes	加过
sys_yes	是哦
sys_yes	好嘞啊
chitchat	哎挂了
sys_yes	行的额
sys_yes	行啊喂
sys_no	没有兴趣
chitchat	没有听清
sys_yes	我行的
sys_yes	是哪
sys_no	不行啊
sys_yes	唉要得
sys_yes	能的恩
sys_yes	可以呀
chitchat	谢谢拜拜
sys_yes	唉要的
sys_yes	OK的
sys_yes	知道好
chitchat	怎么不说话
sys_yes	行吧呃
sys_yes	呃对的
sys_yes	哦没问题
sys_yes	晓得啦
sys_yes	对的呀
sys_yes	对啊哎
sys_yes	可以
sys_no	不搞了，不方便了
sys_yes	行啊哈
sys_yes	好知道
sys_yes	那行的
sys_yes	哦要得
sys_yes	哦好再见
sys_yes	能的吧
sys_no	没什么空
sys_yes	ok哎
sys_yes	晓得啊
sys_yes	行吧好
sys_yes	行啊啦
sys_yes	行啊嗯
sys_yes	好行拜拜
sys_yes	好OK
sys_yes	ok啊
sys_yes	是好的
sys_yes	能的的
chitchat	你说了啥
sys_yes	啊行好
sys_yes	知道拜拜
sys_yes	嗯没问题
sys_yes	大体知道
sys_yes	行行拜拜
sys_yes	好行麻烦
sys_yes	挺好的
sys_no	不行呃
sys_yes	是啊啊
sys_no	不可以啊
sys_yes	嗯行好
sys_yes	行行了
sys_yes	行好的
sys_no	不好哪
sys_yes	行好嗯
sys_yes	晓得麻烦
sys_yes	好的，好的
sys_no	搞错
chitchat	嗯挂了
sys_yes	好的好的，你发过来吧
sys_yes	行啊哪
sys_yes	可以了解一下
sys_yes	额ok
sys_yes	了解下
sys_yes	呃好再见
sys_no	不考虑
sys_no	不好额
sys_yes	好行好
sys_no	不行那
sys_yes	要的唉
sys_no	不可以喂
sys_yes	恩ok
sys_yes	好嘞啦
sys_yes	啊对啊
sys_yes	啊行的
sys_yes	对的那
sys_yes	是的的
chitchat	你发过来吧，我看一下啊
sys_yes	ok呃
sys_yes	我对的
sys_no	不可以额
sys_no	暂时没需要
chitchat	你说什么？
chitchat	回头再联系
sys_yes	是啊那
chitchat	暂时
sys_yes	可以的
sys_yes	那是
sys_yes	是对的
sys_no	哎再见
sys_yes	可以哈
sys_yes	额行的
sys_yes	听明白了
sys_no	不好呃
sys_yes	呃好嘞
sys_yes	好的呃
sys_yes	要的麻烦
sys_yes	行吧哪
sys_yes	要的拜拜
sys_yes	行好额
sys_yes	额没问题
sys_yes	知道
sys_no	这个我不用
sys_yes	恩好好
sys_yes	能的哦
sys_yes	知道了要的
sys_yes	好嘞哎
sys_yes	是哎
sys_yes	是晓得
sys_yes	是可以
sys_yes	要的额
sys_yes	大概清楚
sys_yes	哦能的
sys_yes	对啊嗯
sys_yes	要得啦
sys_yes	哎行的
sys_yes	这样啊
sys_no	不方便呢
sys_no	哦不考虑
sys_yes	行吧喂
sys_yes	恩好嘞
sys_yes	哦知道
sys_yes	好嘞那
sys_yes	要得额
sys_yes	知道了行好
sys_yes	额对的
sys_yes	唉是
sys_no	没人要
sys_yes	OK额
sys_yes	考虑得
chitchat	什么东西啊，没听清楚
sys_yes	唉好再见
sys_yes	是行吧
sys_no	这个不需要
sys_yes	晓得哦
sys_no	这个不考虑
sys_yes	是的恩
sys_yes	行对啊
sys_yes	要的恩
sys_yes	要的吧
sys_yes	恩OK
sys_yes	嗯好再见
sys_yes	我是的
sys_yes	行知道
sys_yes	要得拜拜
sys_yes	唉行行
sys_no	不用不用
sys_yes	是呃
sys_yes	对的吧
sys_yes	是那
sys_no	不可以哎
sys_yes	唉行的
sys_yes	什么事儿？
sys_yes	可以啦
chitchat	音量太小
sys_yes	OK拜拜
sys_yes	呃好谢谢
sys_yes	唉是啊
sys_yes	ok恩
sys_no	不好
sys_yes	好行呀
sys_yes	哎好的
sys_yes	晓得呢
sys_yes	行ok
sys_yes	我听到了
sys_yes	恩行好
sys_yes	行没关系
sys_yes	那知道
sys_yes	有有好的好的行行行
sys_yes	行啊
sys_yes	应该对的
sys_yes	你说
sys_yes	要得再见
sys_yes	知道额
sys_no	不考虑
sys_yes	收到
sys_yes	收到
sys_yes	收到
sys_yes	收到
sys_yes	呃好行
sys_yes	好行哈
sys_yes	哎能的
sys_yes	恩要的
sys_yes	唉知道
sys_yes	哦对
sys_yes	呃是啊
sys_yes	哎行好
sys_yes	唉ok
chitchat	哦挂了
sys_no	不行喂
sys_yes	好好吧
sys_yes	要得恩
sys_yes	行吧哦
sys_yes	行的再见
sys_yes	嗯好好
sys_yes	好好嘞
sys_yes	OK
sys_yes	好好呀
sys_yes	行行的
sys_yes	应该行吧
sys_yes	对喂
